8522,	7,	0
8565,	11,	0
8596,	13,	0
8597,	7,	0
8603,	18,	0
8619,	1,	0
8686,	1,	0
8717,	16,	0
8717,	21,	0
8722,	6,	0
8737,	1,	0
8737,	7,	0
8743,	6,	0
8761,	6,	0
8772,	13,	0
8774,	7,	0
8781,	1,	8741
8782,	7,	0
8784,	5,	8678
8799,	7,	0
8849,	12,	8850
8882,	12,	8884
8884,	12,	8882
8897,	17,	8898
8899,	6,	8891
8899,	13,	8891
8911,	17,	0
8933,	6,	0
8936,	7,	0
9003,	7,	0
9005,	1,	0
9063,	14,	0
9085,	6,	0
9103,	17,	0
9114,	6,	9116
9123,	6,	9124
9145,	7,	0
9194,	7,	0
9225,	7,	0
9251,	6,	0
9271,	6,	9272
9276,	1,	9284
9276,	6,	9284
9276,	7,	9284
9294,	6,	0
9294,	7,	0
9311,	6,	0
9320,	6,	0
9351,	7,	0
9359,	6,	0
9370,	1,	0
9381,	7,	0
9391,	1,	0
9391,	7,	0
9400,	1,	9401
9400,	6,	9401
9443,	6,	0
9455,	1,	0
9467,	17,	0
9519,	12,	0
9531,	6,	0
9552,	6,	9553
9568,	1,	0
9601,	1,	0
9620,	6,	0
9621,	6,	9622
9654,	6,	0
9669,	1,	0
9674,	1,	0
9785,	6,	9786
9825,	6,	9803
9846,	12,	0
9855,	1,	0
9861,	7,	0
9861,	16,	0
9861,	21,	0
9868,	17,	9869
9871,	6,	0
9920,	17,	9921
9931,	7,	0
9942,	1,	0
9942,	13,	0
9979,	7,	0
9982,	7,	0
9984,	7,	0
9990,	2,	9988
9990,	18,	9988
10010,	7,	0
10011,	7,	0
